Fecha,Tipo Espuma,No. Corrida,No. Block,Tipo Unidad,No. Lote,Tipo Ajuste,Tipo Defecto,OK/NG,Largo der. ,Ancho,Alto,Flujo de Aire,Peso,Volumen,Densidad,Largo Requerido en caliente,Largo requerido en frio,Largo Real vs Requerido (cm),%
5/11/2017,C15-15,,51,,V1117,=,,OK,209,135,0,47,42.15,2.99,14.09,,,,
5/11/2017,C15-15,,52,,V1117,=,MOCHADO,OK,209,135,0,47,42,2.99,14.04,,,,
5/11/2017,C15-15,,53,,V1117,=,,OK,209,134.5,0,52,42.15,2.97,14.19,,,,
5/11/2017,C15-15,,54,,V1117,=,,OK,209,134,0,52,42.15,2.95,14.3,,,,
5/11/2017,C15-15,,55,,V1117,=,,OK,209,135,0,50,42.1,2.99,14.07,,,,
5/11/2017,C15-15,,56,,V1117,=,,OK,209,135,0,50,42.5,2.99,14.21,,,,
5/11/2017,C15-15,,57,,V1117,=,,OK,209,135,0,48,42.4,2.99,14.17,,,,
5/11/2017,C15-15,,58,Muestra,V1117,=,,OK,48,135,0,50,9.6,0.69,13.97,,,,
5/11/2017,C15-15,,59,,V1117,=,,OK,208,135,0,47,42.1,2.98,14.14,,,,
5/11/2017,C15-15,,60,,V1117,=,,OK,208,134,0,48,42.1,2.93,14.35,,,,
5/11/2017,C15-15,,61,,V1117,=,,OK,209,135,0,47,42.1,2.99,14.07,,,,
5/11/2017,C15-15,,62,,V1117,=,CORTE SIN DEFECTO ,OK,208,134,0,46,41.8,2.93,14.25,,,,
5/11/2017,C15-15,,63,,V1117,=,,OK,208,135,0,46,42,2.98,14.11,,,,
5/11/2017,C15-15,,64,,V1117,=,,OK,209,134,0,47,42.5,2.95,14.42,,,,
5/11/2017,C15-15,,65,,V1117,=,,OK,209,135,0,48,42.1,2.99,14.07,,,,
5/11/2017,C15-15,,66,,V1117,=,,OK,208,135,0,49,42,2.98,14.11,,,,
5/11/2017,C15-15,,67,,V1117,=,,OK,208,135,0,48,41.9,2.98,14.07,,,,
5/11/2017,C15-15,,68,,V1117,=,,OK,208,135,0,47,41.85,2.98,14.06,,,,
5/11/2017,C15-15,,69,,V1117,=,,OK,209,134,0,44,42.2,2.95,14.32,,,,
5/11/2017,C15-15,,70,,V1117,=,,OK,208,134,0,44,41.8,2.93,14.25,,,,
5/11/2017,C15-15,,71,,V1117,=,,OK,209,134,0,47,42,2.95,14.25,,,,
5/11/2017,C15-15,,72,,V1117,=,,OK,208,134,0,47,42.2,2.93,14.39,,,,
5/11/2017,C15-15,,73,,V1117,=,,OK,208,134,0,48,41.75,2.93,14.23,,,,
5/11/2017,C15-15,,74,,V1117,=,,OK,208,134,0,48,44,2.93,15,,,,
5/11/2017,C15-15,,75,,V1117,=,,OK,209,134,0,48,42,2.95,14.25,,,,
5/11/2017,C15-15,,76,,V1117,=,,OK,208,134,0,45,41.7,2.93,14.22,,,,
5/11/2017,C15-15,,77,,V1117,=,,OK,210,135,0,46,42.5,3.01,14.14,,,,
5/11/2017,C15-15,,78,,V1117,=,,OK,208,134,0,49,41.7,2.93,14.22,,,,
5/11/2017,C15-15,,79,,V1117,=,,OK,209,134,0,48,41.4,2.95,14.05,,,,
5/11/2017,C15-15,,80,,V1117,=,,OK,209,134,0,47,41.85,2.95,14.2,,,,
5/11/2017,C15-15,,81,,V1117,=,,OK,208,134,0,42,42.1,2.93,14.35,,,,
5/11/2017,C15-15,,83,,V1117,=,,OK,209,134,0,41,42.35,2.95,14.37,,,,
5/11/2017,C15-15,,84,,V1117,=,,OK,209,134,0,46,40.8,2.95,13.84,,,,
5/11/2017,C15-15,,85,,V1117,=,,OK,208,135,0,46,41.5,2.98,13.94,,,,
5/11/2017,C15-15,,86,,V1117,=,,OK,209,134,0,46,41.8,2.95,14.18,,,,
5/11/2017,C15-15,,87,,V1117,=,,OK,209,135,0,44,41.8,2.99,13.97,,,,
5/11/2017,C15-15,,88,,V1117,=,,OK,208,135,0,44,42.5,2.98,14.27,,,,
5/11/2017,C15-15,,89,,V1117,=,,OK,208,135,0,38,41.9,2.98,14.07,,,,
5/11/2017,C15-15,,90,,V1117,=,,OK,209,135,0,39,42.1,2.99,14.07,,,,
5/11/2017,C15-15,,91,,V1117,=,,OK,209,135,0,42,41.85,2.99,13.99,,,,
5/11/2017,C15-15,,92,,V1117,=,,OK,209,134,0,34,42,2.95,14.25,,,,
5/11/2017,C15-15,,93,,V1117,=,,OK,208,134.5,0,40,41.8,2.96,14.14,,,,
5/11/2017,C15-15,,94,,V1117,=,,OK,209,138,0,40,42.1,3.13,13.47,,,,
5/11/2017,C15-15,,95,FINAL,V1117,=,,=,175,138,0,38,39,2.62,14.9,,,,
5/12/2017,"C15,6-20",,1,Inicio ,V1217,=,,=,163,135,0,=,28.44,2.33,12.19,,,,
5/12/2017,"C15,6-20",,2,,V1217,=,,OK,215,134,0,58,50.55,3.03,16.67,,,,
5/12/2017,"C15,6-20",,3,,V1217,"V?162,25",,OK,210,134.5,0,60,46.4,2.98,15.55,,,,
5/12/2017,"C15,6-20",,4,,V1217,=,,OK,155,133,0,62,34.45,2.15,16,,,,
5/12/2017,"C15,6-20",,5,,V1217,=,,OK,155,133,0,62,34.15,2.15,15.86,,,,
5/12/2017,"C15,6-20",,6,,V1217,=,,OK,154,134,0,63,34.15,2.17,15.72,,,,
5/12/2017,"C15,6-20",,7,,V1217,=,,OK,154,134,0,64,34.15,2.17,15.72,,,,
5/12/2017,"C15,6-20",,8,,V1217,=,,OK,154,134,0,62,34.2,2.17,15.75,,,,
5/12/2017,"C15,6-20",,9,,V1217,"T9?,28",,OK,155,135,0,60,34.85,2.22,15.71,,,,
5/12/2017,"C15,6-20",,10,,V1217,=,,OK,154,135,0,62,34.7,2.2,15.74,,,,
5/12/2017,"C15,6-20",,11,,V1217,=,,OK,154,134,0,62,34.2,2.17,15.75,,,,
5/12/2017,"C15,6-20",,12,,V1217,=,,OK,155,134,0,58,33.95,2.19,15.53,,,,
5/12/2017,"C15,6-20",,13,,V1217,=,,OK,154,134.5,0,58,33.85,2.19,15.47,,,,
5/12/2017,"C15,6-20",,14,,V1217,=,,OK,154.5,134,0,64,33.8,2.18,15.51,,,,
5/12/2017,"C15,6-20",,15,,V1217,=,,OK,154,134,0,61,33.8,2.17,15.56,,,,
5/12/2017,"C15,6-20",,16,,V1217,=,,OK,155,134.5,0,61,33.8,2.2,15.35,,,,
5/12/2017,"C15,6-20",,17,,V1217,=,,OK,154,134,0,64,34.2,2.17,15.75,,,,
5/12/2017,"C15,6-20",,18,,V1217,=,,OK,155,134,0,61,34.2,2.19,15.65,,,,
5/12/2017,"C15,6-20",,19,,V1217,=,,OK,154,134,0,60,33.8,2.17,15.56,,,,
5/12/2017,"C15,6-20",,20,,V1217,=,,OK,155,134,0,62,33.75,2.19,15.44,,,,
5/12/2017,"C15,6-20",,21,,V1217,=,,OK,154,134,0,62,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,22,,V1217,=,,OK,155,134,0,61,33.8,2.19,15.46,,,,
5/12/2017,"C15,6-20",,23,,V1217,=,,OK,154,134,0,62,33.7,2.17,15.52,,,,
5/12/2017,"C15,6-20",,24,,V1217,=,,OK,155,134,0,62,33.6,2.19,15.37,,,,
5/12/2017,"C15,6-20",,25,,V1217,=,,OK,155,134,0,62,33.8,2.19,15.46,,,,
5/12/2017,"C15,6-20",,26,,V1217,=,,OK,155,134,0,64,33.8,2.19,15.46,,,,
5/12/2017,"C15,6-20",,27,,V1217,=,,OK,153,132,0,61,33.9,2.09,16.19,,,,
5/12/2017,"C15,6-20",,28,,V1217,=,,OK,154,134,0,63,33.6,2.17,15.47,,,,
5/12/2017,"C15,6-20",,29,,V1217,=,,OK,154,134.5,0,61,33.85,2.19,15.47,,,,
5/12/2017,"C15,6-20",,30,,V1217,=,,OK,154.5,134.5,0,62,33.4,2.2,15.22,,,,
5/12/2017,"C15,6-20",,31,,V1217,=,,OK,154,134,0,64,33.45,2.17,15.4,,,,
5/12/2017,"C15,6-20",,32,,V1217,=,,OK,154,135,0,62,33.45,2.2,15.17,,,,
5/12/2017,"C15,6-20",,33,,V1217,=,,OK,153,134.5,0,62,33.35,2.17,15.34,,,,
5/12/2017,"C15,6-20",,34,,V1217,=,,OK,154,134.5,0,63,33.6,2.19,15.36,,,,
5/12/2017,"C15,6-20",,35,,V1217,=,,OK,154,134,0,64,33.4,2.17,15.38,,,,
5/12/2017,"C15,6-20",,36,,V1217,=,,OK,154,135,0,66,33.6,2.2,15.24,,,,
5/12/2017,"C15,6-20",,37,,V1217,=,,OK,154,134,0,65,33.75,2.17,15.54,,,,
5/12/2017,"C15,6-20",,38,,V1217,=,,OK,154,133,0,64,33.4,2.14,15.61,,,,
5/12/2017,"C15,6-20",,39,,V1217,=,,OK,154,135,0,59,33.5,2.2,15.2,,,,
5/12/2017,"C15,6-20",,40,,V1217,=,,OK,155,135,0,65,33.5,2.22,15.1,,,,
5/12/2017,"C15,6-20",,41,,V1217,=,,OK,153,134,0,61,33.45,2.16,15.5,,,,
5/12/2017,"C15,6-20",,42,,V1217,=,,OK,154,134,0,62,33.3,2.17,15.33,,,,
5/12/2017,"C15,6-20",,43,,V1217,=,,OK,154,133,0,62,33.8,2.14,15.8,,,,
5/12/2017,"C15,6-20",,44,,V1217,=,,OK,155,134.5,0,63,33.55,2.2,15.23,,,,
5/12/2017,"C15,6-20",,45,,V1217,=,,OK,154,135,0,61,33.5,2.2,15.2,,,,
5/12/2017,"C15,6-20",,46,,V1217,=,,OK,154,134,0,61,33.6,2.17,15.47,,,,
5/12/2017,"C15,6-20",,47,,V1217,=,,OK,154,134,0,64,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,48,,V1217,=,,OK,154,134,0,65,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,49,,V1217,=,,OK,154,134,0,61,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,50,,V1217,=,,OK,154,134,0,63,33.6,2.17,15.47,,,,
5/12/2017,"C15,6-20",,51,,V1217,=,,OK,154,133,0,64,33.55,2.14,15.68,,,,
5/12/2017,"C15,6-20",,52,,V1217,=,,OK,154,134,0,62,33.15,2.17,15.26,,,,
5/12/2017,"C15,6-20",,53,,V1217,=,,OK,154,134,0,64,33.65,2.17,15.49,,,,
5/12/2017,"C15,6-20",,54,,V1217,=,,OK,153,133,0,60,33.45,2.13,15.74,,,,
5/12/2017,"C15,6-20",,55,Muestra,V1217,=,,OK,54,134,0,60,9.6,0.76,12.61,,,,
5/12/2017,"C15,6-20",,56,,V1217,=,,OK,154,134,0,59,33.65,2.17,15.49,,,,
5/12/2017,"C15,6-20",,57,,V1217,=,,OK,153,134,0,58,33.5,2.16,15.53,,,,
5/12/2017,"C15,6-20",,58,,V1217,=,,OK,154,135,0,60,33.65,2.2,15.27,,,,
5/12/2017,"C15,6-20",,59,,V1217,=,,OK,144,134,0,61,31.65,2.03,15.59,,,,
5/12/2017,"C15,6-20",,60,,V1217,=,,OK,144,134,0,61,31.85,2.03,15.68,,,,
5/12/2017,"C15,6-20",,61,,V1217,=,,OK,145,134,0,64,31.7,2.04,15.5,,,,
5/12/2017,"C15,6-20",,62,,V1217,=,,OK,144,134,0,62,31.95,2.03,15.73,,,,
5/12/2017,"C15,6-20",,63,,V1217,=,,OK,154,135,0,65,33.3,2.2,15.11,,,,
5/12/2017,"C15,6-20",,64,,V1217,=,,OK,154,135,0,60,33.65,2.2,15.27,,,,
5/12/2017,"C15,6-20",,65,,V1217,=,,OK,154,134,0,63,33.35,2.17,15.36,,,,
5/12/2017,"C15,6-20",,66,,V1217,=,,OK,154,134.5,0,64,33.25,2.19,15.2,,,,
5/12/2017,"C15,6-20",,67,,V1217,=,,OK,154,134.5,0,62,33.4,2.19,15.26,,,,
5/12/2017,"C15,6-20",,68,,V1217,=,,OK,153,134,0,62,33.4,2.16,15.48,,,,
5/12/2017,"C15,6-20",,69,,V1217,=,,OK,154,134,0,62,33.35,2.17,15.36,,,,
5/12/2017,"C15,6-20",,70,,V1217,=,,OK,154,134,0,61,33.25,2.17,15.31,,,,
5/12/2017,"C15,6-20",,71,,V1217,=,,OK,154,134,0,61,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,72,,V1217,=,,OK,155,133,0,65,33.35,2.15,15.49,,,,
5/12/2017,"C15,6-20",,73,,V1217,=,,OK,154,134,0,60,33.35,2.17,15.36,,,,
5/12/2017,"C15,6-20",,74,,V1217,=,CORTE SIN DEFECTO ,OK,155,134,0,61,33.4,2.19,15.28,,,,
5/12/2017,"C15,6-20",,75,,V1217,=,,OK,154,134,0,63,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,76,,V1217,=,,OK,153,134,0,60,33.45,2.16,15.5,,,,
5/12/2017,"C15,6-20",,77,,V1217,=,,OK,154,134,0,62,33.45,2.17,15.4,,,,
5/12/2017,"C15,6-20",,78,,V1217,=,,OK,154,134.5,0,65,33.35,2.19,15.24,,,,
5/12/2017,"C15,6-20",,79,,V1217,=,,OK,154,134,0,63,33.3,2.17,15.33,,,,
5/12/2017,"C15,6-20",,80,,V1217,=,,OK,154,134,0,58,33.6,2.17,15.47,,,,
5/12/2017,"C15,6-20",,81,,V1217,=,,OK,155,135,0,58,33.55,2.22,15.12,,,,
5/12/2017,"C15,6-20",,82,,V1217,=,,OK,154,134,0,61,33.2,2.17,15.29,,,,
5/12/2017,"C15,6-20",,83,,V1217,=,,OK,153,134,0,58,33.25,2.16,15.41,,,,
5/12/2017,"C15,6-20",,84,,V1217,=,,OK,154,135,0,61,33.55,2.2,15.22,,,,
5/12/2017,"C15,6-20",,85,,V1217,=,,OK,155,134,0,58,33.4,2.19,15.28,,,,
5/12/2017,"C15,6-20",,86,,V1217,=,,OK,154,134,0,60,33.5,2.17,15.42,,,,
5/12/2017,"C15,6-20",,87,,V1217,=,,OK,154,136,0,58,33.25,2.24,14.86,,,,
5/12/2017,"C15,6-20",,88,,V1217,=,,OK,155,135,0,58,33.5,2.22,15.1,,,,
5/12/2017,"C15,6-20",,89,,V1217,=,,OK,154,134,0,58,33.25,2.17,15.31,,,,
5/12/2017,"C15,6-20",,90,,V1217,=,,OK,154,133,0,56,33.3,2.14,15.56,,,,
5/12/2017,"C15,6-20",,91,,V1217,=,,OK,154,133,0,61,33.55,2.14,15.68,,,,
5/12/2017,"C15,6-20",,92,,V1217,=,,OK,154,134,0,58,33.4,2.17,15.38,,,,
5/12/2017,"C15,6-20",,93,,V1217,=,,OK,154,133,0,58,33.25,2.14,15.54,,,,
5/12/2017,"C15,6-20",,94,,V1217,=,,OK,154,134,0,56,33.4,2.17,15.38,,,,
5/12/2017,"C15,6-20",,95,,V1217,=,,OK,155,134,0,59,33.55,2.19,15.35,,,,
5/12/2017,"C15,6-20",,96,,V1217,=,,OK,156,133,0,60,33.5,2.17,15.46,,,,
5/12/2017,"C15,6-20",,97,,V1217,=,,OK,156,134,0,58,33.4,2.2,15.18,,,,
5/12/2017,"C15,6-20",,98,,V1217,=,,OK,155,134,0,59,33.25,2.19,15.21,,,,
5/12/2017,"C15,6-20",,99,,V1217,=,,OK,155,134,0,60,33.4,2.19,15.28,,,,
5/12/2017,"C15,6-20",,100,FINAL,V1217,=,,OK,120,134,0,=,25,1.69,14.77,,,,
